baseline_name,domain,comparison_scope,task,status_label,artifact_class,ranking_input_path,scores_path,prediction_path,fairness_policy_id,comparison_variant,implementation_status,provenance_path,official_fairness_checked,ranking_events,total_candidates,matched_candidates,score_coverage_rate,fully_scored_event_rate,missing_score,tie_break_mode,tie_break_seed,score_rows_loaded,sample_count,parse_success_rate,avg_latency,avg_confidence,avg_candidates,MRR,out_of_candidate_rate,HR@5,NDCG@5,coverage@5,head_exposure_ratio@5,longtail_coverage@5,HR@10,NDCG@10,coverage@10,head_exposure_ratio@10,longtail_coverage@10,HR@20,NDCG@20,coverage@20,head_exposure_ratio@20,longtail_coverage@20
sports_ccrp_component_full,sports,week8_same_candidate_internal_method,candidate_ranking,same_schema_internal_ablation,completed_result,outputs/baselines/external_tasks/sports_large10000_100neg_test_same_candidate/ranking_test.jsonl,outputs/summary/paper_critical/ccrp_signal_generation_plan_post_performance_gate_20260606/ccrp_ablation_sports/ccrp_selected_test_scores.csv,outputs/sports_ccrp_selected_same_candidate/predictions/rank_predictions.jsonl,,,,,False,10000,1010000,1010000,1.0,1.0,-1000000000000.0,hash_seeded,20260607,1010000,10000,1.0,0.0,-1.0,101.0,0.20253036448346562,0.0,0.2672,0.19201899038505812,0.12229378982273997,0.7433,0.05427542092493199,0.3793,0.22809578956579013,0.20774232191531103,0.74138,0.10621277847217116,0.5183,0.2630918465808869,0.3475364155627702,0.73614,0.20866112785824573
